"Comp-APC-A", "Comp-Alexa Fluor 700-A", "Comp-PE-Cy7-A"
1524.18,14921.8,9111.83
635.816,14973.5,4217.39
1741.1,11726.7,18000.8
776.388,11696.6,13316.5
532.773,10803.3,2091.09
362.226,9473.02,280.305
1219.89,14703.4,10022.5
1432.22,11673.8,24317.7
1063.16,9659.77,2512.03
1545.32,18001.1,2562.35
764.237,12830.9,3055.42
469.255,11371.2,8892.35
1453.75,16312.9,9175.18
1049.01,16786.1,1753.11
837.269,11502.8,4318.05
766.782,11052.1,20094.7
543.597,14349.2,9400.02
1359.44,10230.8,40459.3
583.235,16523.1,12561.9
5393.37,20248,13129.1
2313.22,12362.1,8523.21
2923.36,28826.3,22302.2
944.023,14383.9,11887.9
434.694,12136.9,14796.5
